,TOT_BFI,TOT_PET,TOT_CONTACT,TOT_EWT,TOT_IEOF,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_WB5100_ANN,TOT_FUNGICIDE,TOT_OLSON_PERM,TOT_FSTFZ6190,TOT_LSTFZ6190,TOT_MAXP6190,TOT_MAXWD6190,TOT_MINWD6190,TOT_HERBICIDE,TOT_INSECTICIDE,TOT_N97,TOT_NEMATICIDE,TOT_P97,TOT_PRSNOW,TOT_CWD,TOT_ET,TOT_RH,TOT_POPDENS90,TOT_TMAX7100,TOT_TAV7100_ANN,TOT_TMIN7100,TOT_CNPY11_BUFF100,TOT_IMPV01_BUFF100,TOT_IMPV06,TOT_IMPV06_BUFF100,TOT_DITCHES92,TOT_TILES92,TOT_HGA,TOT_HGAC,TOT_HGAD,TOT_HGB,TOT_HGBC,TOT_HGBD,TOT_HGC,TOT_POPDENS00,TOT_HGCD,TOT_HGD,TOT_HGVAR,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_POPDENS10,TOT_SRL25AG,TOT_SRL35AG,TOT_SRL45AG,TOT_SRL55AG,TOT_MINP6190,TOT_WDANN,TOT_SALINAVE,TOT_PPT7100_ANN,TOT_MIRAD_2002,TOT_MIRAD_2007,TOT_MIRAD_2012,TOT_NLCD01_11,TOT_NLCD01_12,TOT_NLCD01_21,TOT_NLCD01_22,TOT_NLCD01_23,TOT_NLCD01_24,TOT_NLCD01_31,TOT_NLCD01_41,TOT_NLCD01_42,TOT_NLCD01_43,TOT_NLCD01_52,TOT_NLCD01_71,TOT_NLCD01_81,TOT_NLCD01_82,TOT_NLCD01_90,TOT_NLCD01_95,TOT_BEDPERM_6,TOT_BEDPERM_1,TOT_BEDPERM_2,TOT_BEDPERM_3,TOT_BEDPERM_4,TOT_BEDPERM_5,TOT_BEDPERM_7,TOT_RUN7100,TOT_BASIN_AREA,TOT_BASIN_SLOPE,TOT_ELEV_MEAN,TOT_ELEV_MIN,TOT_ELEV_MAX,TOT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STRM_DENS,CAT_sinuosity,TOT_RDX,TOT_STREAMRIVER,TOT_ARTIFICIAL,TOT_CANALDITCH,TOT_CONNECTOR,TOT_PIPELINE,TOT_TOTAL_ROAD_DENS,TOT_PLAYA,TOT_ICEMASS,TOT_LAKEPOND,TOT_RESERVOIR,TOT_SWAMPMARSH,TOT_ESTUARY,TOT_PEST219,TOT_NPDES_MAJ_DENS,TOT_NPDES_MAJ,TOT_FRESHWATER_WD,TOT_WILDFIRE_2011,TOT_ROCKTYPE_100,TOT_ROCKTYPE_200,TOT_ROCKTYPE_300,TOT_ROCKTYPE_400,TOT_ROCKTYPE_500,TOT_ROCKTYPE_600,TOT_ROCKTYPE_999,TOT_KGBI,TOT_KGCLADO,TOT_KGFISH,TOT_NDAMS2013,TOT_NID_STORAGE2013,TOT_NORM_STORAGE2013,TOT_MAJOR2013,TOT_HDENS10,CAT_WILDFIRE_2011,CAT_CONTACT,CAT_EWT,CAT_FUNGICIDE,CAT_IEOF,CAT_PET,CAT_RECHG,CAT_SATOF,CAT_TWI,CAT_WB5100_ANN,CAT_FSTFZ6190,CAT_LSTFZ6190,CAT_MAXP6190,CAT_MAXWD6190,CAT_MINWD6190,CAT_PRSNOW,CAT_CWD,CAT_TMAX7100,CAT_TMIN7100,CAT_CNPY11_BUFF100,CAT_IMPV01_BUFF100,CAT_IMPV06,CAT_INSECTICIDE,CAT_N97,CAT_NEMATICIDE,CAT_P97,CAT_RH,CAT_TAV7100_ANN,CAT_IMPV06_BUFF100,CAT_TILES92,CAT_SILTAVE,CAT_CLAYAVE,CAT_HGD,CAT_HGCD,CAT_HGVAR,CAT_HGA,CAT_HGAD,CAT_HGB,CAT_HGAC,CAT_HGBD,CAT_HGBC,CAT_SANDAVE,CAT_SRL25AG,CAT_SRL35AG,CAT_POPDENS90,CAT_POPDENS10,CAT_SRL45AG,CAT_SRL55AG,CAT_MINP6190,CAT_WDANN,CAT_SALINAVE,CAT_MIRAD_2012,CAT_MIRAD_2002,CAT_NLCD01_52,CAT_NLCD01_71,CAT_NLCD01_81,CAT_NLCD01_82,CAT_NLCD01_90,CAT_NLCD01_95,CAT_NLCD01_11,CAT_NLCD01_12,CAT_NLCD01_21,CAT_NLCD01_22,CAT_NLCD01_23,CAT_NLCD01_24,CAT_NLCD01_31,CAT_NLCD01_41,CAT_NLCD01_42,CAT_BEDPERM_1,CAT_BEDPERM_2,CAT_BEDPERM_3,CAT_BEDPERM_4,CAT_BEDPERM_5,CAT_BEDPERM_6,CAT_BEDPERM_7,CAT_CANALDITCH,CAT_CONNECTOR,CAT_ELEV_MAX,CAT_RDX,CAT_PIPELINE,CAT_STREAM_SLOPE,CAT_STREAM_LENGTH,CAT_STRM_DENS,CAT_STREAMRIVER,CAT_ICEMASS,CAT_LAKEPOND,CAT_PEST219,CAT_PLAYA,CAT_NPDES_MAJ,CAT_NPDES_MAJ_DENS,CAT_RESERVOIR,CAT_SWAMPMARSH,CAT_TOTAL_ROAD_DENS,CAT_ROCKTYPE_100,CAT_ROCKTYPE_200,CAT_ROCKTYPE_300,CAT_ROCKTYPE_400,CAT_ROCKTYPE_500,CAT_ROCKTYPE_600,CAT_KGBI,CAT_KGCLADO,CAT_KGFISH,CAT_NORM_STORAGE2013,CAT_HDENS10,CAT_HGC,CAT_NLCD01_43,CAT_ROCKTYPE_999,CAT_ARTIFICIAL,CAT_BASIN_AREA,CAT_BASIN_SLOPE,CAT_BFI,CAT_DITCHES92,CAT_ET,CAT_ELEV_MEAN,CAT_ELEV_MIN,CAT_ESTUARY,CAT_FRESHWATER_WD,CAT_HERBICIDE,CAT_MAJOR2013,CAT_MIRAD_2007,CAT_NDAMS2013,CAT_NID_STORAGE2013,CAT_OLSON_PERM,CAT_POPDENS00,CAT_PPT7100_ANN,CAT_RUN7100,comid
4151302,49.87,637.1,121.39,-33.52,2.62,349.68,2.15,11.2,525.38,0.63,0.16,280.9,125.95,111.07,10.46,7.91,2.25,0.29,273.04,0.17,59.1,23.7,1.79,593.0,66.74,11.22,14.83,8.92,3.41,70.85,0.32,0.22,0.33,0.0,0.0577,6.39,0.0,2.47,16.43,0.0,2.0,48.13,11.48,1.03,23.55,0.0,48.12,14.11,37.75,12.82,1.11,2.31,17.12,19.23,66.74,110.59,0.0,1201.02,0.18,0.03,0.0,0.88,0.0,2.95,0.23,0.03,0.01,0.0,56.69,1.32,18.95,0.19,0.12,2.2,3.91,12.42,0.09,0.0,0.33,0.0,0.0,0.0,88.28,11.39,636.07,170.77,11.12,273.01,96.12,498.63,0.015343,148.6,0.87,1.06,112.0,95.14,4.86,0.0,0.0,0.0,1.39,0.0,0.0,1.41,0.0,2.27,0.0,6.72,0.0,0.0,5.84,0.0,0.0,0.0,0.0,7.74,92.26,0.0,0.0,0.33,0.66,0.03,9.0,1867.0,1272.0,0.0,7.44,0.0,120.22,-40.24,0.05,3.9,639.37,382.46,3.0,11.05,561.37,278.97,129.03,110.1,11.0,8.0,23.95,1.79,15.43,3.35,74.95,0.51,0.09,0.05,155.38,0.0,33.17,66.0,9.1,0.51,0.0577,47.48,15.02,18.89,1.36,0.0,7.07,3.53,26.86,0.0,1.9,0.0,37.45,0.0,0.0,0.34,0.01,0.56,0.97,71.03,116.92,0.0,0.0,0.0,0.51,0.0,2.02,0.0,0.94,0.0,0.0,0.0,3.78,0.07,0.0,0.0,0.0,56.14,0.18,0.0,0.0,0.0,0.0,44.17,0.0,55.83,0.0,0.0,376.19,2.0,0.0,0.01,2.738,0.67,99.27,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,13.34,86.66,0.0,0.1,0.21,0.0,0.0,,40.39,36.37,0.0,0.73,4.1,17.28,54.28,0.0,609.0,200.93,96.12,0.0,5.82,0.12,0.0,0.0,0.0,0.0,0.15,0.27,1214.52,637.0,4151302
4151216,47.62,584.04,152.79,-28.52,3.57,359.54,2.37,11.3,634.26,0.75,0.16,275.3,131.18,124.51,11.89,8.99,0.84,0.19,160.46,0.06,35.5,27.22,1.78,543.0,68.19,31.59,12.9,7.45,1.98,59.08,0.78,0.87,0.8,0.0194,2.4131,4.33,0.0,0.61,2.1,0.0,0.14,80.17,33.87,9.51,3.13,0.0,54.98,15.56,29.46,36.03,1.63,1.78,8.1,9.67,81.7,122.28,0.0,1307.19,0.02,0.0,0.0,2.49,0.0,3.69,1.09,0.37,0.12,0.28,58.26,10.27,17.71,0.46,0.12,1.32,0.51,3.05,0.23,2.01,90.61,0.0,0.0,0.0,0.0,7.38,634.09,791.94,12.62,482.53,136.99,1264.99,0.015814,405.97,0.51,1.01,257.0,81.82,13.81,0.0,0.11,4.26,1.62,0.0,0.0,3.36,0.0,0.02,0.0,3.72,0.38,3.0,32.26,0.0,0.0,0.0,0.0,4.91,0.0,0.0,95.09,0.07,0.15,0.01,35.0,174944.4,123073.7,1.0,20.51,0.0,119.1,-2.35,15.0,2.0,656.04,319.98,2.0,18.26,491.02,284.0,124.0,114.0,11.0,8.0,21.0,1.78,15.67,3.38,62.32,0.93,3.13,2.27,778.02,0.36,170.8,67.0,9.4,0.93,0.0574,63.3,13.88,6.76,48.77,0.0,7.78,0.0,3.21,0.0,0.0,0.0,22.82,15.69,15.69,283.81,338.88,15.69,15.69,73.0,111.0,0.0,0.0,0.0,0.0,0.0,1.89,2.0,3.78,0.0,0.0,0.0,34.11,6.11,0.0,0.0,0.0,14.0,19.44,62.89,0.0,0.0,0.0,0.0,0.0,37.11,0.0,0.0,243.52,1.0,0.0,0.0,1.162,1.43,100.0,0.0,0.0,37.53,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,8.67,0.0,0.0,1.0,1.85,0.11,0.0,,33.48,18.67,91.33,0.0,0.81,11.68,47.33,0.9683,625.0,157.95,136.99,0.0,108.21,5.78,0.0,0.0,0.0,0.0,0.0,312.4,1179.52,637.0,4151216
4185679,52.27,557.59,296.04,-15.11,6.89,340.65,3.59,12.02,655.51,0.17,0.19,268.58,138.8,118.43,12.06,9.1,0.28,0.05,103.72,0.0,17.99,29.19,1.82,526.0,67.23,16.65,12.55,6.9,0.95,64.26,0.34,0.64,0.34,0.0,0.1422,5.29,0.0,0.0,5.02,0.0,1.9,80.96,22.52,1.36,5.47,0.0,52.96,16.65,30.41,27.89,2.4,2.4,14.59,29.21,76.43,126.49,0.0,1283.45,0.0,0.0,0.0,3.07,0.0,5.95,0.62,0.2,0.11,0.18,67.21,0.61,0.7,0.4,0.61,0.19,0.05,19.56,0.53,0.0,100.0,0.0,0.0,0.0,0.0,0.0,728.92,242.09,4.95,554.36,428.36,689.12,0.008734,198.08,0.82,1.39,127.0,88.85,11.11,0.0,0.04,0.0,2.15,0.0,0.0,2.81,0.0,7.59,0.0,3.04,0.0,0.0,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.02,0.05,0.0,11.0,11156.0,6026.0,0.0,22.25,0.0,215.44,-16.08,0.0,9.0,561.08,358.47,3.0,11.5,630.12,268.7,140.62,116.2,12.0,9.0,28.0,1.82,13.24,1.17,64.87,0.48,0.36,0.0,31.02,0.0,7.72,66.36,7.05,0.48,0.0044,49.04,14.55,3.84,0.96,0.0,21.88,0.0,31.32,0.0,10.94,0.0,36.44,0.0,0.0,4.47,14.74,0.0,7.68,69.03,124.33,0.0,0.0,0.0,0.0,0.0,2.01,0.0,3.7,0.94,1.14,0.0,6.44,0.34,0.02,0.0,0.0,73.65,7.02,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.59,2.0,0.0,0.01,3.051,0.77,100.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,3.02,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.0,0.0,,31.07,4.73,100.0,0.0,3.94,8.22,53.57,0.0,575.0,477.6,428.36,0.0,10.35,0.0,0.0,0.0,0.0,0.0,0.19,9.41,1285.52,731.0,4185679
4186403,53.24,558.3,300.66,-17.73,6.87,351.52,3.35,11.93,681.59,0.59,0.18,268.34,139.29,120.0,12.27,9.25,0.97,0.17,119.99,0.0,23.73,28.77,1.83,527.0,67.48,20.31,12.64,6.92,1.32,63.99,0.5,1.05,0.51,0.0,0.1422,3.87,0.0,0.0,7.66,0.0,1.34,77.82,31.69,0.83,8.48,0.0,51.45,17.37,31.19,42.11,1.53,1.53,7.5,29.61,76.59,128.53,0.0,1310.08,0.0,0.0,0.0,2.87,0.0,8.3,1.04,0.34,0.12,0.39,62.67,6.83,1.22,0.59,0.31,0.35,0.29,14.24,0.43,0.0,86.18,0.0,0.0,0.0,13.82,0.0,728.3,750.79,5.01,555.41,361.67,689.12,0.010222,584.04,0.78,1.19,369.0,85.69,14.3,0.0,0.01,0.0,2.11,0.0,0.0,2.39,0.0,7.06,0.0,4.52,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0,8.79,0.0,91.21,0.06,0.12,0.01,32.0,192354.0,21485.0,2.0,33.81,0.0,182.0,-32.56,0.05,9.0,570.21,333.85,3.0,9.79,657.0,267.0,142.39,114.39,13.0,9.0,28.0,1.83,13.56,1.34,49.53,0.0,0.0,0.02,52.94,0.0,12.96,67.0,7.14,0.0,0.0044,52.23,17.33,0.0,4.2,0.0,0.0,0.0,13.07,0.0,0.0,0.0,30.46,0.0,0.0,1.64,1.44,1.37,5.35,67.15,127.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.24,87.73,5.2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,507.09,0.0,0.0,0.0,1.92,0.51,0.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,3.89,1.57,0.0,0.0,0.0,0.0,12.89,0.0,0.02,0.03,0.0,0.0,,82.74,3.21,87.11,100.0,3.79,8.88,51.83,0.0,577.0,445.88,361.67,0.0,14.16,0.11,0.0,0.0,0.0,0.0,0.29,0.96,1195.93,731.0,4186403
4648686,51.96,691.26,263.86,-25.53,4.0,281.5,2.39,11.27,503.11,8.11,0.04,289.03,116.19,117.85,11.0,8.0,60.74,4.36,3375.65,0.13,798.3,18.93,1.79,618.0,66.0,37.21,16.35,10.64,5.28,49.49,1.4,1.24,1.45,0.0,0.1548,6.0,0.0,0.0,74.0,0.0,0.0,9.0,52.62,0.0,11.0,0.0,53.19,19.76,27.05,54.07,0.01,0.16,0.16,1.8,76.54,112.0,0.0,1202.2,0.0,0.57,0.56,0.05,0.0,11.1,1.35,0.31,0.09,0.0,35.9,0.58,0.42,5.58,0.49,12.76,22.1,9.0,0.25,0.0,100.0,0.0,0.0,0.0,0.0,0.0,538.29,22.49,6.39,181.99,130.28,253.05,0.002535,15.78,0.7,1.14,12.0,95.28,4.72,0.0,0.0,0.0,2.17,0.0,0.0,0.65,0.02,5.64,0.0,34.39,0.0,0.0,50.84,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.48,5.45,0.23,0.0,0.0,0.0,0.0,20.77,0.0,285.13,-28.52,1.08,4.0,696.09,278.82,2.0,11.31,501.11,289.21,115.02,117.02,11.0,8.0,18.91,1.79,16.48,5.44,72.89,5.47,1.86,0.8,1905.35,0.02,450.18,66.0,10.8,5.68,0.0601,53.19,19.76,11.0,0.0,0.0,6.0,0.0,74.0,0.0,0.0,0.0,27.05,0.0,0.02,53.2,108.46,0.02,2.59,76.79,112.0,0.0,0.0,0.0,8.39,0.0,12.56,1.61,5.32,0.0,0.0,0.0,14.73,2.22,1.01,0.0,0.0,54.01,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.61,1.0,0.0,0.01,2.538,0.79,100.0,0.0,0.03,8.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,1.21,2.66,0.11,0.0,,9.0,0.14,0.0,0.0,3.2,8.8,51.67,0.0,620.0,171.94,130.28,0.0,50.84,8.39,0.0,0.0,0.0,0.0,0.03,93.51,1213.8,538.0,4648686
4780723,51.94,681.49,361.64,-25.56,4.64,286.1,3.05,11.74,505.07,11.88,0.35,284.99,121.64,113.28,11.0,7.31,51.65,4.72,3031.18,0.16,783.34,19.91,1.78,630.0,66.83,105.6,16.61,10.19,4.64,48.16,1.65,2.5,1.67,0.0,0.1397,3.26,0.0,0.0,61.69,0.0,1.58,23.98,108.12,0.0,9.49,0.0,51.78,20.28,27.94,111.46,2.4,2.4,2.58,4.69,72.63,106.8,0.0,1209.88,0.0,0.94,0.13,0.01,0.0,10.64,2.98,0.96,0.37,0.09,39.47,0.08,0.36,10.49,1.39,10.98,19.23,2.87,0.07,0.0,53.15,46.85,0.0,0.0,0.0,0.0,556.78,97.88,9.1,188.98,85.89,341.52,0.004019,59.72,0.61,1.21,109.0,99.3,0.7,0.0,0.0,0.0,2.99,0.0,0.0,0.18,0.0,0.0,0.0,78.29,0.0,0.0,21.01,0.0,0.0,0.0,30.59,0.0,0.0,69.41,0.0,2.83,6.67,0.27,1.0,45.0,21.0,0.0,43.88,0.0,310.0,-5.0,20.49,3.45,693.55,280.54,3.45,14.18,467.03,286.76,119.24,111.52,11.0,7.0,19.0,1.78,17.44,5.51,54.2,2.09,10.42,5.5,2687.87,0.37,657.05,66.0,10.51,2.09,0.0463,49.05,19.75,5.0,0.0,0.0,0.0,0.0,41.0,0.0,5.0,0.0,31.19,14.23,14.23,653.35,717.96,14.23,14.88,72.0,108.0,0.0,0.0,0.0,4.22,2.35,33.45,7.37,7.26,0.0,0.0,0.0,13.84,11.21,7.92,0.73,0.28,10.79,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.6,1.0,0.0,0.0,2.298,0.88,100.0,0.0,0.21,41.8,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,41.43,0.0,0.0,58.57,2.24,5.02,0.49,0.0,,49.0,0.59,0.0,0.0,2.6,5.16,50.39,0.0,630.0,104.96,85.89,0.0,40.94,21.01,0.0,0.07,0.0,0.0,0.0,687.48,1186.09,552.0,4780723
8077692,64.93,773.95,194.19,-2.03,0.0,333.98,4.0,14.45,430.28,22.74,3.93,297.45,105.82,130.97,10.0,6.93,97.8,4.91,9906.85,16.89,2377.58,10.0,1.74,693.0,68.98,31.13,19.16,13.0,7.68,63.47,1.58,2.03,1.62,1.0174,0.0038,55.34,0.0,0.0,7.88,0.0,16.77,13.15,49.71,1.4,5.46,0.0,14.73,14.58,70.66,80.81,0.0,0.49,0.57,0.57,82.0,103.92,0.0,1145.81,11.13,22.45,13.82,0.0,0.0,6.82,3.03,0.6,0.11,0.0,15.44,5.29,6.08,1.48,0.03,10.57,39.25,11.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,434.99,18.47,0.49,10.42,0.23,17.15,0.0,8.95,0.48,1.15,15.0,96.94,3.06,0.0,0.0,0.0,2.18,0.0,0.0,0.06,0.02,2.15,0.0,132.26,5.41,1.0,10.66,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,10.23,7.59,2.87,0.0,0.0,0.0,0.0,21.82,0.0,155.0,-2.04,19.72,0.0,775.91,336.01,4.0,15.33,426.0,298.9,104.92,129.88,10.0,6.77,10.0,1.74,19.07,7.67,72.76,0.09,0.76,4.26,11019.52,14.65,2648.86,69.0,13.04,0.09,0.0038,13.84,14.3,6.0,0.0,0.0,60.0,0.0,7.0,0.0,15.0,0.0,71.85,0.0,0.0,21.86,58.77,0.0,0.0,82.0,103.8,0.0,24.65,23.27,0.23,0.0,18.85,35.97,11.11,0.0,0.0,0.0,4.7,1.13,0.18,0.0,0.0,20.43,3.68,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.48,6.0,0.0,0.0,3.37,0.56,100.0,0.0,0.17,143.19,0.0,0.0,0.0,0.0,3.77,1.79,0.0,100.0,0.0,0.0,0.0,0.0,11.35,8.41,3.18,0.0,,12.0,3.72,0.0,0.0,5.99,0.89,64.78,1.1113,714.0,8.22,0.23,0.0,10.66,84.94,0.0,41.56,0.0,0.0,3.93,34.71,1147.16,434.0,8077692
4781165,49.44,689.36,489.63,-18.21,5.0,273.67,3.1,12.26,487.76,11.52,0.36,286.23,120.28,112.31,10.96,7.2,32.56,3.92,2228.39,0.2,564.5,19.45,1.78,633.0,66.56,106.76,16.89,10.42,4.93,47.48,1.66,2.89,1.68,0.0,0.1266,1.34,0.0,0.0,56.54,0.0,1.35,28.19,118.66,0.0,12.57,0.0,52.1,21.87,26.03,133.3,17.56,17.58,17.66,30.52,72.34,106.28,0.0,1202.8,0.03,0.38,0.29,0.85,0.0,11.56,3.42,1.07,0.31,0.17,39.88,0.86,1.23,9.65,1.23,11.92,14.22,3.56,0.08,0.0,21.83,78.17,0.0,0.0,0.0,0.0,555.02,390.33,6.87,163.45,37.54,364.35,0.004944,258.89,0.66,1.07,371.0,93.56,6.31,0.0,0.13,0.0,3.11,0.0,0.0,1.1,0.0,0.02,0.0,46.06,0.26,1.0,27.52,0.0,0.0,0.0,67.51,0.0,0.0,32.49,0.0,1.96,4.6,0.26,6.0,26219.0,13851.0,1.0,50.36,0.0,481.93,-18.3,9.03,5.95,703.34,241.76,2.0,15.17,444.71,287.0,120.04,107.68,10.0,6.53,19.0,1.78,17.39,5.45,54.91,2.97,3.42,2.45,1726.5,0.16,421.21,66.0,10.8,2.97,0.0463,52.72,23.93,17.97,0.0,0.0,0.0,0.0,54.97,0.0,0.01,0.0,23.36,40.6,40.6,168.4,156.7,40.6,61.47,71.0,96.2,0.0,0.0,0.0,8.54,2.64,13.73,2.27,2.44,0.0,0.42,0.0,13.04,6.99,0.5,0.0,0.0,45.35,0.55,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.44,2.0,0.0,0.0,1.744,0.54,100.0,0.0,0.11,27.72,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,76.68,0.0,0.0,23.32,1.38,3.09,0.3,0.0,,27.05,3.52,0.0,0.0,3.24,7.28,43.21,0.0,674.0,71.85,37.54,0.0,40.94,9.32,0.0,0.0,0.0,0.0,0.44,194.23,1159.68,552.0,4781165
2612920,38.3,544.23,54.56,-19.79,1.84,240.48,3.0,10.78,511.75,1.58,0.22,262.42,145.17,105.15,13.0,10.0,9.79,1.14,1188.16,0.18,241.38,28.41,1.93,531.0,66.24,43.89,12.22,6.29,0.14,43.95,3.35,1.13,3.37,0.1897,1.1536,12.6,0.0,0.47,6.43,0.0,0.0,72.38,43.89,3.5,4.62,0.0,53.5,12.11,34.39,45.93,0.04,4.54,7.03,35.03,56.27,136.0,0.0,1064.2,0.0,0.0,0.43,0.72,0.0,6.5,1.44,0.44,0.11,0.0,49.1,3.1,3.97,0.17,0.62,23.75,6.71,2.73,0.66,0.0,100.0,0.0,0.0,0.0,0.0,0.0,498.78,41.75,13.61,626.38,482.17,977.83,0.007042,12.78,0.31,1.13,11.0,96.01,3.99,0.0,0.0,0.0,1.85,0.0,0.0,1.02,0.0,0.0,0.0,15.29,0.0,0.0,39.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.92,2.11,0.04,5.0,415.0,286.0,0.0,23.06,0.0,44.94,-21.97,1.63,1.49,544.81,242.56,3.0,11.21,515.38,262.18,145.49,105.16,13.0,10.0,28.72,1.93,12.33,0.26,39.15,4.81,1.38,1.33,1325.62,0.23,265.93,66.04,6.34,4.84,0.0516,51.82,12.07,6.04,4.16,0.0,16.46,0.62,8.41,0.0,0.0,0.0,36.11,0.0,5.35,54.53,56.85,5.83,26.41,56.11,136.0,0.0,0.0,0.0,0.22,0.46,26.56,8.34,2.89,0.83,0.29,0.0,6.88,1.79,0.55,0.14,0.0,44.59,2.78,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.83,10.0,0.0,0.01,8.744,0.27,99.8,0.0,0.57,13.62,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.13,0.04,71.0,,64.31,3.69,100.0,0.2,31.94,13.74,38.48,0.1841,538.0,611.0,482.17,0.0,43.16,12.18,0.0,0.0,2.0,135.0,0.22,54.48,1060.55,497.57,2612920
2590137,42.27,728.68,231.26,-4.18,1.04,224.92,3.17,13.38,470.95,7.15,15.74,291.55,112.29,130.52,10.3,7.25,15.46,1.82,2219.63,0.22,475.12,15.44,1.75,625.0,68.88,619.14,17.4,11.47,6.13,49.75,8.64,15.57,8.82,0.0,2.0755,11.19,0.0,0.0,49.16,1.58,6.36,21.38,652.63,5.89,4.44,0.0,31.2,14.09,54.76,718.66,2.39,2.9,2.9,3.04,74.74,105.34,85.89,1212.4,2.46,2.59,1.25,1.23,0.0,20.65,15.71,7.74,3.61,0.02,10.84,0.06,0.33,1.85,0.34,5.6,14.76,17.11,0.14,0.0,5.42,23.38,71.2,0.0,0.0,0.0,611.44,238.31,1.66,32.19,1.19,100.73,0.001043,143.76,0.6,1.12,248.0,85.35,6.59,7.83,0.23,0.0,5.67,0.0,0.0,1.9,0.01,0.0,0.0,41.6,0.42,1.0,357.44,0.0,0.0,69.27,28.42,0.0,0.0,2.3,0.0,1.21,2.25,0.19,16.0,34357.0,5700.0,1.0,286.09,0.0,131.39,-2.92,0.0,1.53,745.22,217.19,2.53,11.54,448.33,295.97,108.97,129.74,10.0,7.0,15.0,1.75,17.47,6.65,14.84,54.25,65.98,0.0,565.29,0.0,116.38,69.0,11.81,54.74,0.0004,27.26,11.64,11.56,9.69,0.0,23.11,0.0,27.36,0.0,11.93,0.0,61.48,0.0,0.0,4146.63,3629.72,0.0,0.0,74.11,104.01,371.29,0.0,0.0,0.24,0.0,0.0,0.0,0.39,0.0,0.21,0.0,7.06,14.81,42.43,34.7,0.0,0.17,0.0,37.11,0.0,62.89,0.0,0.0,0.0,0.0,45.37,0.0,43.89,35.0,0.0,0.0,3.543,0.47,54.59,0.0,0.0,0.64,0.0,0.0,0.0,0.27,0.0,17.61,0.0,69.21,25.74,0.0,0.0,5.05,0.0,0.0,0.0,250.0,,16.35,0.0,0.0,0.05,7.46,1.61,40.45,0.0,614.0,20.25,1.19,0.0,426.6,0.0,1.0,0.0,1.0,278.0,0.38,3687.04,1189.9,614.0,2590137
