,2614136,1748727,4147432,2742586,2739772,4150530,4150118,4188143,4185705,2588031,2586785,2591099,2590255,4782243,4779123,4783213,4780955,2614238,4150156,4187341,4186403,2590117,2617364,4151628,2590277,2590137,4784841
53,67331.81,61092.61,20949.2,67907.29,15221.42,16118.01,55361.953,34250.953,98187.336,884.47,7083.91,3042.1602,1958.16,69403.45,3160.91,65553.695,32254.36,67869.125,57914.582,34389.42,98714.51,6333.2,283068.28,811099.9,1785419.5,16012.96,663722.75
54,202144.47,138983.94,33697.188,93720.46,21178.082,22600.223,66184.586,45967.867,122298.43,2532.35,18071.65,6223.49,4611.96,96690.38,2876.9202,96921.984,60293.53,203340.62,69384.375,46147.55,122926.87,17337.79,630949.0,1305650.9,3039815.0,48178.85,986201.5
55,116438.83,101883.586,17897.74,38222.73,11706.88,9118.72,26812.94,22686.441,66063.695,850.55005,4460.42,1425.21,1032.01,55103.36,1500.5901,47827.35,20275.36,117011.49,28539.43,22769.15,66399.086,3513.77,402250.84,724621.1,1420910.1,8809.359,417803.7
56,90871.81,66885.77,13835.87,24515.879,7803.83,5436.0503,22973.59,6145.16,18707.55,451.34,4361.33,1226.47,1588.87,17673.83,507.45,17309.541,16213.931,91320.79,23843.79,6165.54,18822.17,5776.7705,279522.97,497119.62,778046.2,15248.32,235779.0
57,63812.77,56934.492,15043.9795,34850.297,10833.66,7212.7,29213.488,15766.309,42962.67,992.9501,5392.44,3259.5002,1277.5,47090.8,1057.8201,35960.133,28704.26,64213.72,30320.078,15828.641,43198.062,4711.99,241724.11,531789.25,1185363.0,13465.23,423444.25
58,106328.15,81984.63,24084.582,38338.953,15480.83,8863.381,45005.633,13305.189,46992.83,548.5,3704.17,1142.18,1468.0701,29182.82,1748.4601,43095.65,12793.21,107062.97,46908.15,13359.9,47307.96,4580.0303,384946.7,798458.0,1272827.0,11080.08,343226.6
59,81449.28,65158.02,18758.531,56094.43,16487.05,10168.189,38329.82,22679.262,63317.633,852.02,5689.7695,2098.55,1438.49,37927.53,1431.6099,26817.49,19106.32,81977.375,39831.83,22765.242,63625.008,5268.44,297931.88,716936.0,1410702.1,15204.11,314960.03
60,26124.688,19988.941,7315.24,17677.809,4230.21,4097.38,13856.149,6731.5,21405.24,357.49,1959.82,785.93994,802.23004,16167.01,501.02,14555.19,8513.25,26320.129,14429.66,6757.01,21506.791,2718.95,106484.67,246663.38,475537.9,7281.92,160361.27
61,55806.98,51111.516,14085.46,28300.842,5670.4404,6451.88,22823.02,13252.311,42144.008,598.8,4051.7598,1583.7201,1365.97,25181.42,938.44,26443.34,13015.48,56039.89,23836.4,13304.02,42386.438,5004.8,186219.34,402371.8,860704.5,13523.5,270644.12
62,85814.42,64501.71,21088.809,39063.586,12550.311,9220.54,40414.39,13773.319,42252.57,572.66,4186.69,1093.13,1254.86,26939.352,1190.3301,28192.27,12121.05,86401.31,42094.72,13831.039,42511.1,4542.83,316110.84,692924.1,1130191.0,12008.49,265602.06
63,43723.64,34064.51,10428.68,24850.09,7215.4805,5692.96,23164.51,6476.79,26490.1,289.3,1588.02,453.26,275.80002,8562.18,467.52,7450.7393,4459.91,44046.992,24100.738,6498.8096,26623.55,808.98,168110.31,377153.5,597613.56,2200.34,80403.45
64,123302.984,111320.71,32450.57,80516.13,16155.601,18143.25,70660.766,34341.82,113661.79,1688.1699,13090.72,3920.5999,2804.8198,62097.25,2437.06,59566.4,33864.03,123942.625,74758.91,34482.87,114291.25,11496.26,450512.12,1109958.0,2335506.0,33250.7,645255.2
